Gene_ID	Overall_Importance Score
6540_at	0
6541_at	0
6542_at	0
6543_at	0
6545_at	0
6546_at	0
6548_at	0
6549_at	0
654_at	0
6550_at	0
6553_at	0
6554_at	0
6555_at	0
6556_at	0
6558_at	0
6559_at	0
655_at	0
6560_at	0
6561_at	0
6563_at	0
6564_at	0
6565_at	0
6566_at	0
6567_at	0
6568_at	0
6569_at	0
656_at	0
6570_at	0
6572_at	0
6573_at	0
6574_at	0
6575_at	0
6578_at	0
6579_at	0
6581_at	0
6582_at	0
6583_at	0
6584_at	0
6585_at	0
6588_at	0
658_at	0
6590_at	0
6591_at	0
6594_at	0
6596_at	0
65979_at	0
65981_at	0
65982_at	0
65983_at	0
65985_at	0
65987_at	0
65988_at	0
65989_at	0
6598_at	0
65990_at	0
65993_at	0
65997_at	0
65998_at	0
65999_at	0
6599_at	0
659_at	0
66002_at	0
66008_at	0
6601_at	0
6602_at	0
66035_at	0
66036_at	0
6604_at	0
6605_at	0
6609_at	0
6610_at	0
6612_at	0
6614_at	0
6615_at	0
6616_at	0
6618_at	0
6619_at	0
661_at	0
6620_at	0
6622_at	0
6623_at	0
6624_at	0
6625_at	0
6626_at	0
6628_at	0
662_at	0
6631_at	0
6632_at	0
6633_at	0
6636_at	0
663_at	0
6640_at	0
6641_at	0
6642_at	0
6645_at	0
6646_at	0
6647_at	0
6648_at	0
6649_at	0
664_at	0
6650_at	0
6651_at	0
6653_at	0
6654_at	0
6655_at	0
6656_at	0
6657_at	0
6658_at	0
6659_at	0
665_at	0
6662_at	0
6664_at	0
6665_at	0
6666_at	0
6667_at	0
6668_at	0
6670_at	0
6671_at	0
6674_at	0
6675_at	0
6676_at	0
6677_at	0
6678_at	0
667_at	0
6683_at	0
6687_at	0
6688_at	0
6689_at	0
668_at	0
6690_at	0
6693_at	0
6694_at	0
6695_at	0
6697_at	0
6698_at	0
6699_at	0
6707_at	0
6708_at	0
6709_at	0
6710_at	0
6712_at	0
6713_at	0
6714_at	0
6715_at	0
6717_at	0
671_at	0
6720_at	0
6722_at	0
6723_at	0
6726_at	0
6727_at	0
6729_at	0
672_at	0
6731_at	0
6732_at	0
6733_at	0
6734_at	0
6736_at	0
6737_at	0
6738_at	0
673_at	0
6742_at	0
6744_at	0
6745_at	0
6746_at	0
6747_at	0
6749_at	0
6750_at	0
6751_at	0
6752_at	0
6753_at	0
6754_at	0
6755_at	0
6758_at	0
675_at	0
6760_at	0
6764_at	0
6767_at	0
6768_at	0
6769_at	0
676_at	0
6770_at	0
6772_at	0
6773_at	0
6776_at	0
6777_at	0
6778_at	0
6779_at	0
677_at	0
6780_at	0
6781_at	0
6782_at	0
6783_at	0
6785_at	0
6786_at	0
6787_at	0
6789_at	0
6790_at	0
6792_at	0
6793_at	0
6794_at	0
6795_at	0
6799_at	0
6801_at	0
6804_at	0
6809_at	0
6810_at	0
6811_at	0
6812_at	0
6813_at	0
6814_at	0
6817_at	0
6819_at	0
6820_at	0
6821_at	0
6827_at	0
6829_at	0
682_at	0
6830_at	0
6832_at	0
6833_at	0
6834_at	0
6837_at	0
6839_at	0
683_at	0
6840_at	0
6843_at	0
6844_at	0
6847_at	0
684_at	0
6850_at	0
6853_at	0
6854_at	0
6856_at	0
6857_at	0
6861_at	0
6862_at	0
6863_at	0
6866_at	0
6867_at	0
6868_at	0
6869_at	0
686_at	0
6870_at	0
6871_at	0
6872_at	0
6873_at	0
6874_at	0
6875_at	0
6876_at	0
6877_at	0
6878_at	0
6879_at	0
6880_at	0
6881_at	0
6882_at	0
6884_at	0
6885_at	0
6888_at	0
688_at	0
6890_at	0
6892_at	0
6894_at	0
6898_at	0
6899_at	0
689_at	0
6900_at	0
6902_at	0
6903_at	0
6904_at	0
6906_at	0
6907_at	0
6908_at	0
6909_at	0
6910_at	0
6911_at	0
6915_at	0
6916_at	0
6921_at	0
6924_at	0
6925_at	0
6926_at	0
6927_at	0
6928_at	0
6929_at	0
6932_at	0
6934_at	0
6935_at	0
6936_at	0
6938_at	0
6939_at	0
6940_at	0
6942_at	0
6943_at	0
6944_at	0
6945_at	0
6947_at	0
6948_at	0
6950_at	0
6953_at	0
6954_at	0
695_at	0
696_at	0
6988_at	0
6990_at	0
6992_at	0
6993_at	0
6999_at	0
699_at	0
7001_at	0
7003_at	0
7004_at	0
7005_at	0
7006_at	0
7008_at	0
7009_at	0
7010_at	0
7013_at	0
7014_at	0
7015_at	0
7016_at	0
7018_at	0
7019_at	0
701_at	0
7021_at	0
7022_at	0
7023_at	0
7024_at	0
7025_at	0
7026_at	0
7027_at	0
7029_at	0
7030_at	0
7031_at	0
7032_at	0
7033_at	0
7035_at	0
7036_at	0
7038_at	0
7039_at	0
7040_at	0
7041_at	0
7042_at	0
7043_at	0
7044_at	0
7045_at	0
7046_at	0
7047_at	0
7048_at	0
7049_at	0
7051_at	0
7052_at	0
7053_at	0
7054_at	0
7056_at	0
7058_at	0
7059_at	0
705_at	0
7060_at	0
7066_at	0
7067_at	0
7068_at	0
706_at	0
7070_at	0
7071_at	0
7072_at	0
7073_at	0
7074_at	0
7075_at	0
7077_at	0
7078_at	0
7079_at	0
7080_at	0
7082_at	0
7083_at	0
7084_at	0
7086_at	0
7087_at	0
7088_at	0
7089_at	0
708_at	0
7090_at	0
7091_at	0
7093_at	0
7095_at	0
7097_at	0
7098_at	0
7099_at	0
70_at	0
7100_at	0
7101_at	0
7102_at	0
7103_at	0
7104_at	0
7105_at	0
7106_at	0
7107_at	0
7108_at	0
7109_at	0
710_at	0
7111_at	0
7112_at	0
7113_at	0
7122_at	0
7123_at	0
7124_at	0
7125_at	0
7126_at	0
7127_at	0
7128_at	0
712_at	0
7132_at	0
7133_at	0
7136_at	0
7137_at	0
7138_at	0
7139_at	0
7140_at	0
7141_at	0
7142_at	0
7143_at	0
7145_at	0
7148_at	0
7150_at	0
7155_at	0
7156_at	0
7157_at	0
7158_at	0
7159_at	0
715_at	0
7161_at	0
7162_at	0
7163_at	0
7164_at	0
7165_at	0
7167_at	0
7168_at	0
7169_at	0
716_at	0
7170_at	0
7171_at	0
7172_at	0
7173_at	0
7175_at	0
7177_at	0
7178_at	0
7179_at	0
717_at	0
7180_at	0
7181_at	0
7184_at	0
7185_at	0
7186_at	0
7187_at	0
7189_at	0
718_at	0
719_at	0
71_at	0
7200_at	0
7201_at	0
7204_at	0
7205_at	0
7216_at	0
7220_at	0
7221_at	0
7222_at	0
7223_at	0
7224_at	0
7225_at	0
7226_at	0
7227_at	0
722_at	0
7247_at	0
7249_at	0
7251_at	0
7252_at	0
7253_at	0
7257_at	0
7259_at	0
725_at	0
7260_at	0
7262_at	0
7263_at	0
7264_at	0
7265_at	0
7268_at	0
726_at	0
7270_at	0
7272_at	0
7273_at	0
7274_at	0
7275_at	0
7276_at	0
727722_at	0
727726_at	0
727729_at	0
727742_at	0
7277_at	0
727842_at	0
727897_at	0
7278_at	0
728025_at	0
728185_at	0
728215_at	0
728344_at	0
728361_at	0
7283_at	0
728453_at	0
7284_at	0
728560_at	0
728642_at	0
7286_at	0
7287_at	0
728844_at	0
7288_at	0
7289_at	0
728_at	0
7290_at	0
729105_at	0
729164_at	0
7291_at	0
729230_at	0
7292_at	0
729343_at	0
7293_at	0
7294_at	0
729515_at	0
729518_at	0
729580_at	0
729599_at	0
7295_at	0
729659_at	0
7296_at	0
729799_at	0
729806_at	0
729875_at	0
7298_at	0
7299_at	0
729_at	0
730101_at	0
7301_at	0
7306_at	0
7307_at	0
730_at	0
7311_at	0
7314_at	0
7316_at	0
7318_at	0
7319_at	0
731_at	0
7320_at	0
7321_at	0
7322_at	0
7323_at	0
7324_at	0
7327_at	0
7328_at	0
732_at	0
7332_at	0
7334_at	0
7336_at	0
7337_at	0
733_at	0
7342_at	0
7343_at	0
7345_at	0
7347_at	0
7348_at	0
7349_at	0
734_at	0
7350_at	0
7352_at	0
7356_at	0
7357_at	0
7358_at	0
7360_at	0
7363_at	0
7367_at	0
7368_at	0
7369_at	0
7371_at	0
7372_at	0
7373_at	0
7374_at	0
7375_at	0
7376_at	0
7378_at	0
7379_at	0
7380_at	0
7381_at	0
7384_at	0
7385_at	0
7386_at	0
7388_at	0
738_at	0
7390_at	0
7392_at	0
7398_at	0
7399_at	0
7402_at	0
7403_at	0
7404_at	0
7405_at	0
7407_at	0
7409_at	0
740_at	0
7411_at	0
7412_at	0
7414_at	0
7415_at	0
7416_at	0
7419_at	0
741_at	0
7421_at	0
7425_at	0
7429_at	0
7430_at	0
7432_at	0
7433_at	0
7434_at	0
7436_at	0
7441_at	0
7442_at	0
7443_at	0
7444_at	0
7447_at	0
7448_at	0
744_at	0
7450_at	0
7453_at	0
7454_at	0
7456_at	0
745_at	0
7461_at	0
7462_at	0
7464_at	0
7465_at	0
7468_at	0
7469_at	0
746_at	0
7471_at	0
7472_at	0
7473_at	0
7474_at	0
7475_at	0
7476_at	0
7477_at	0
7479_at	0
747_at	0
7480_at	0
7481_at	0
7485_at	0
7486_at	0
7490_at	0
7494_at	0
7498_at	0
7504_at	0
7508_at	0
750_at	0
7511_at	0
7512_at	0
7514_at	0
7515_at	0
7517_at	0
7518_at	0
7520_at	0
7525_at	0
7528_at	0
7529_at	0
7533_at	0
7534_at	0
7535_at	0
7536_at	0
7538_at	0
7539_at	0
7541_at	0
7542_at	0
7543_at	0
7544_at	0
7545_at	0
7547_at	0
754_at	0
7551_at	0
7552_at	0
7553_at	0
7555_at	0
7559_at	0
755_at	0
7561_at	0
7564_at	0
7568_at	0
7570_at	0
7571_at	0
7574_at	0
757_at	0
7580_at	0
7582_at	0
7584_at	0
7586_at	0
758_at	0
7593_at	0
7594_at	0
7596_at	0
7597_at	0
759_at	0
760_at	0
761_at	0
7625_at	0
7626_at	0
7629_at	0
762_at	0
7633_at	0
7634_at	0
7637_at	0
7639_at	0
763_at	0
7644_at	0
765_at	0
766_at	0
7673_at	0
7678_at	0
767_at	0
7681_at	0
768_at	0
7690_at	0
7693_at	0
7694_at	0
7695_at	0
7696_at	0
7699_at	0
7700_at	0
7701_at	0
7703_at	0
7705_at	0
7706_at	0
7707_at	0
770_at	0
7712_at	0
7716_at	0
771_at	0
7726_at	0
7727_at	0
7728_at	0
7730_at	0
7737_at	0
7738_at	0
7739_at	0
773_at	0
7741_at	0
7745_at	0
7746_at	0
7748_at	0
774_at	0
7750_at	0
7752_at	0
7753_at	0
7754_at	0
7755_at	0
7756_at	0
7757_at	0
775_at	0
7761_at	0
7762_at	0
7763_at	0
7764_at	0
7766_at	0
7767_at	0
7768_at	0
7769_at	0
776_at	0
7770_at	0
7773_at	0
7775_at	0
7776_at	0
777_at	0
7781_at	0
7782_at	0
7783_at	0
7786_at	0
7789_at	0
778_at	0
7791_at	0
7799_at	0
779_at	0
7802_at	0
7803_at	0
7804_at	0
7805_at	0
780_at	0
7813_at	0
7818_at	0
7827_at	0
782_at	0
7832_at	0
783_at	0
7841_at	0
7844_at	0
7846_at	0
7849_at	0
784_at	0
7850_at	0
7851_at	0
7855_at	0
7857_at	0
785_at	0
7866_at	0
7867_at	0
7869_at	0
786_at	0
7874_at	0
7879_at	0
7881_at	0
7884_at	0
788_at	0
78986_at	0
78987_at	0
78988_at	0
78989_at	0
78990_at	0
78992_at	0
78994_at	0
78995_at	0
78996_at	0
78997_at	0
78998_at	0
78999_at	0
79003_at	0
79005_at	0
79006_at	0
79007_at	0
79009_at	0
79012_at	0
79016_at	0
79017_at	0
79018_at	0
79019_at	0
79022_at	0
79025_at	0
79026_at	0
79029_at	0
79033_at	0
79034_at	0
79035_at	0
79037_at	0
79038_at	0
79039_at	0
7903_at	0
79042_at	0
79047_at	0
79048_at	0
79050_at	0
79053_at	0
79054_at	0
79057_at	0
7905_at	0
79064_at	0
79065_at	0
79066_at	0
79068_at	0
79070_at	0
79071_at	0
79072_at	0
79074_at	0
79075_at	0
79077_at	0
79078_at	0
79080_at	0
79081_at	0
79083_at	0
79084_at	0
79086_at	0
79088_at	0
79089_at	0
79090_at	0
79091_at	0
79092_at	0
79094_at	0
79095_at	0
79096_at	0
79097_at	0
79098_at	0
790_at	0
79101_at	0
79109_at	0
79132_at	0
79135_at	0
79136_at	0
79137_at	0
79139_at	0
7913_at	0
79140_at	0
79143_at	0
79144_at	0
79145_at	0
79147_at	0
79148_at	0
79149_at	0
79152_at	0
79154_at	0
79155_at	0
79156_at	0
79157_at	0
79158_at	0
79159_at	0
7915_at	0
79161_at	0
7916_at	0
79170_at	0
79172_at	0
79173_at	0
79175_at	0
79176_at	0
79177_at	0
7917_at	0
79180_at	0
79183_at	0
79184_at	0
79187_at	0
79188_at	0
7919_at	0
7922_at	0
79230_at	0
7923_at	0
79269_at	0
7932_at	0
79363_at	0
79364_at	0
79366_at	0
79369_at	0
7936_at	0
79370_at	0
793_at	0
7940_at	0
79412_at	0
79413_at	0
79414_at	0
79415_at	0
7941_at	0
7942_at	0
79441_at	0
79442_at	0
79443_at	0
79444_at	0
79446_at	0
79447_at	0
794_at	0
79567_at	0
79568_at	0
79570_at	0
79571_at	0
79573_at	0
79574_at	0
79575_at	0
7957_at	0
79581_at	0
79582_at	0
79584_at	0
79586_at	0
79587_at	0
79589_at	0
79590_at	0
79591_at	0
79594_at	0
79595_at	0
79596_at	0
795_at	0
79600_at	0
79602_at	0
79603_at	0
79608_at	0
79612_at	0
79614_at	0
79616_at	0
79618_at	0
79622_at	0
79623_at	0
79624_at	0
79625_at	0
79628_at	0
79629_at	0
79631_at	0
79632_at	0
79634_at	0
79635_at	0
79637_at	0
79640_at	0
79641_at	0
79642_at	0
79644_at	0
79645_at	0
79646_at	0
79647_at	0
79648_at	0
79649_at	0
79651_at	0
79652_at	0
79654_at	0
79657_at	0
79658_at	0
79659_at	0
7965_at	0
79661_at	0
79663_at	0
79664_at	0
79665_at	0
79666_at	0
79668_at	0
79669_at	0
79670_at	0
79671_at	0
79672_at	0
79673_at	0
79675_at	0
79676_at	0
79679_at	0
79680_at	0
79682_at	0
79683_at	0
79684_at	0
79685_at	0
79686_at	0
79690_at	0
79691_at	0
79694_at	0
79696_at	0
79697_at	0
79698_at	0
796_at	0
79701_at	0
79705_at	0
79706_at	0
79709_at	0
79710_at	0
79712_at	0
79713_at	0
79714_at	0
79718_at	0
79719_at	0
79720_at	0
79722_at	0
79723_at	0
79724_at	0
79725_at	0
79726_at	0
79727_at	0
79728_at	0
79729_at	0
79731_at	0
79733_at	0
79734_at	0
79735_at	0
79738_at	0
79739_at	0
79741_at	0
79742_at	0
79744_at	0
79745_at	0
79746_at	0
79748_at	0
79750_at	0
79751_at	0
79752_at	0
79753_at	0
79754_at	0
79755_at	0
79758_at	0
79759_at	0
7975_at	0
79760_at	0
79762_at	0
79763_at	0
79767_at	0
79768_at	0
7976_at	0
79770_at	0
79774_at	0
79776_at	0
79777_at	0
79778_at	0
79781_at	0
79782_at	0
79783_at	0
79784_at	0
79788_at	0
79789_at	0
7978_at	0
79792_at	0
79794_at	0
79797_at	0
79799_at	0
7979_at	0
797_at	0
79800_at	0
79801_at	0
79802_at	0
79803_at	0
79804_at	0
79805_at	0
79807_at	0
79810_at	0
79811_at	0
79812_at	0
79815_at	0
79816_at	0
79817_at	0
79819_at	0
79822_at	0
79823_at	0
79825_at	0
79828_at	0
79829_at	0
7982_at	0
79830_at	0
79832_at	0
79833_at	0
79834_at	0
79836_at	0
79837_at	0
79838_at	0
79839_at	0
79840_at	0
79841_at	0
79843_at	0
79845_at	0
79846_at	0
79847_at	0
79848_at	0
79849_at	0
7984_at	0
79850_at	0
79852_at	0
79853_at	0
79857_at	0
79858_at	0
79861_at	0
79862_at	0
79863_at	0
79864_at	0
79866_at	0
79867_at	0
79868_at	0
79870_at	0
79871_at	0
79872_at	0
79873_at	0
79874_at	0
79875_at	0
79876_at	0
79877_at	0
79879_at	0
79882_at	0
79883_at	0
79884_at	0
79885_at	0
79886_at	0
79887_at	0
79888_at	0
79890_at	0
79891_at	0
79892_at	0
79893_at	0
79894_at	0
79897_at	0
79901_at	0
79903_at	0
79905_at	0
79906_at	0
79912_at	0
79915_at	0
79917_at	0
79918_at	0
7991_at	0
79921_at	0
79922_at	0
79924_at	0
79927_at	0
79929_at	0
79930_at	0
79931_at	0
79932_at	0
79933_at	0
79935_at	0
79939_at	0
7993_at	0
79940_at	0
79943_at	0
79946_at	0
79947_at	0
79948_at	0
7994_at	0
79951_at	0
79953_at	0
79957_at	0
79958_at	0
79959_at	0
79961_at	0
79963_at	0
79966_at	0
79968_at	0
79969_at	0
79971_at	0
79973_at	0
79974_at	0
79977_at	0
79979_at	0
79980_at	0
79981_at	0
79982_at	0
79983_at	0
79984_at	0
79989_at	0
79990_at	0
799_at	0
80000_at	0
80003_at	0
80004_at	0
80005_at	0
80006_at	0
80007_at	0
80008_at	0
8000_at	0
80010_at	0
80011_at	0
80013_at	0
80014_at	0
80017_at	0
80019_at	0
8001_at	0
80020_at	0
80021_at	0
80023_at	0
80024_at	0
80025_at	0
80031_at	0
80034_at	0
80035_at	0
80036_at	0
80039_at	0
80052_at	0
80059_at	0
80067_at	0
80069_at	0
80071_at	0
80072_at	0
80086_at	0
80094_at	0
80095_at	0
80098_at	0
80099_at	0
800_at	0
80108_at	0
80110_at	0
80111_at	0
80112_at	0
80114_at	0
80124_at	0
80125_at	0
80127_at	0
80128_at	0
80129_at	0
80131_at	0
80133_at	0
80135_at	0
8013_at	0
80142_at	0
80143_at	0
80146_at	0
80148_at	0
80149_at	0
80150_at	0
80152_at	0
80153_at	0
80155_at	0
80157_at	0
80162_at	0
80164_at	0
80167_at	0
80169_at	0
80173_at	0
80177_at	0
80178_at	0
80179_at	0
80184_at	0
80185_at	0
80194_at	0
80195_at	0
80196_at	0
80198_at	0
80199_at	0
8019_at	0
801_at	0
80201_at	0
80204_at	0
80206_at	0
80207_at	0
80208_at	0
80209_at	0
80210_at	0
80213_at	0
80217_at	0
80219_at	0
8021_at	0
80221_at	0
80222_at	0
80223_at	0
80227_at	0
80228_at	0
8022_at	0
80230_at	0
80231_at	0
80232_at	0
80235_at	0
80237_at	0
80254_at	0
80256_at	0
80258_at	0
80263_at	0
80264_at	0
80267_at	0
80271_at	0
80273_at	0
80279_at	0
8027_at	0
8028_at	0
80301_at	0
80303_at	0
80304_at	0
80305_at	0
80306_at	0
80307_at	0
80308_at	0
8030_at	0
80310_at	0
80316_at	0
80317_at	0
80319_at	0
8031_at	0
80321_at	0
80323_at	0
80324_at	0
80328_at	0
80329_at	0
80339_at	0
80342_at	0
80344_at	0
80346_at	0
80347_at	0
80349_at	0
8034_at	0
80350_at	0
80351_at	0
80352_at	0
8036_at	0
80380_at	0
8038_at	0
8045_at	0
8048_at	0
8050_at	0
805_at	0
8061_at	0
8065_at	0
80700_at	0
80704_at	0
80705_at	0
80723_at	0
80724_at	0
80736_at	0
80737_at	0
80739_at	0
8073_at	0
80740_at	0
80741_at	0
80742_at	0
80745_at	0
8074_at	0
80757_at	0
80758_at	0
80759_at	0
80760_at	0
80761_at	0
80762_at	0
80763_at	0
80764_at	0
80765_at	0
8076_at	0
80774_at	0
80775_at	0
80776_at	0
80777_at	0
80781_at	0
80789_at	0
8078_at	0
8079_at	0
80823_at	0
8082_at	0
80830_at	0
80831_at	0
80833_at	0
80853_at	0
8085_at	0
80864_at	0
80867_at	0
80868_at	0
8086_at	0
8087_at	0
80895_at	0
8089_at	0
8091_at	0
8092_at	0
80975_at	0
8099_at	0
8100_at	0
81027_at	0
81029_at	0
81030_at	0
81033_at	0
81034_at	0
81035_at	0
8106_at	0
810_at	0
8110_at	0
8115_at	0
811_at	0
8125_at	0
81285_at	0
8128_at	0
8139_at	0
813_at	0
8140_at	0
8148_at	0
81490_at	0
81491_at	0
81492_at	0
81493_at	0
81494_at	0
81501_at	0
81533_at	0
81537_at	0
81539_at	0
8153_at	0
81542_at	0
81543_at	0
81545_at	0
81550_at	0
81553_at	0
81555_at	0
81556_at	0
81558_at	0
81562_at	0
81563_at	0
81565_at	0
81566_at	0
81567_at	0
81569_at	0
81570_at	0
81577_at	0
81578_at	0
81579_at	0
815_at	0
81602_at	0
81603_at	0
81605_at	0
81606_at	0
81608_at	0
81609_at	0
81611_at	0
81614_at	0
81616_at	0
81617_at	0
81618_at	0
8161_at	0
81620_at	0
81621_at	0
81622_at	0
81626_at	0
81627_at	0
81631_at	0
8165_at	0
81669_at	0
81671_at	0
81688_at	0
81689_at	0
81691_at	0
81693_at	0
81697_at	0
81698_at	0
816_at	0
8170_at	0
8174_at	0
8175_at	0
81788_at	0
81789_at	0
8178_at	0
81792_at	0
81796_at	0
81797_at	0
81831_at	0
81833_at	0
81839_at	0
81847_at	0
81848_at	0
81849_at	0
81850_at	0
81851_at	0
81855_at	0
81857_at	0
81858_at	0
81873_at	0
81875_at	0
81876_at	0
8187_at	0
81887_at	0
81888_at	0
81890_at	0
81892_at	0
81894_at	0
8189_at	0
81929_at	0
8192_at	0
81930_at	0
81931_at	0
8193_at	0
8195_at	0
819_at	0
8200_at	0
8202_at	0
8204_at	0
8208_at	0
8209_at	0
820_at	0
8216_at	0
821_at	0
8220_at	0
8224_at	0
8226_at	0
8228_at	0
822_at	0
8239_at	0
823_at	0
8242_at	0
8243_at	0
824_at	0
825_at	0
8260_at	0
8266_at	0
826_at	0
8270_at	0
8273_at	0
8277_at	0
827_at	0
8284_at	0
8287_at	0
8289_at	0
8290_at	0
8291_at	0
8292_at	0
8295_at	0
829_at	0
8301_at	0
8302_at	0
8309_at	0
830_at	0
8310_at	0
8312_at	0
8315_at	0
8317_at	0
8318_at	0
831_at	0
8321_at	0
8322_at	0
8323_at	0
8324_at	0
8325_at	0
8326_at	0
8328_at	0
8329_at	0
832_at	0
8330_at	0
8332_at	0
8335_at	0
8336_at	0
83394_at	0
833_at	0
8340_at	0
83439_at	0
8343_at	0
83440_at	0
83442_at	0
83443_at	0
83444_at	0
83445_at	0
83446_at	0
83448_at	0
83449_at	0
8344_at	0
83450_at	0
83451_at	0
83452_at	0
83459_at	0
8345_at	0
83461_at	0
83463_at	0
83464_at	0
83468_at	0
8346_at	0
83475_at	0
83478_at	0
83480_at	0
83482_at	0
83483_at	0
8348_at	0
8349_at	0
834_at	0
8350_at	0
8352_at	0
8354_at	0
8355_at	0
8358_at	0
8359_at	0
835_at	0
83604_at	0
8360_at	0
83637_at	0
83638_at	0
8364_at	0
83658_at	0
8365_at	0
83660_at	0
8367_at	0
8368_at	0
83696_at	0
8369_at	0
836_at	0
83700_at	0
83714_at	0
83716_at	0
83729_at	0
8372_at	0
83737_at	0
83743_at	0
8382_at	0
8383_at	0
8385_at	0
8390_at	0
8392_at	0
83937_at	0
83941_at	0
83955_at	0
8395_at	0
8396_at	0
83988_at	0
83989_at	0
8398_at	0
83990_at	0
8399_at	0
839_at	0
8402_at	0
8403_at	0
8405_at	0
84060_at	0
84065_at	0
8406_at	0
84079_at	0
8407_at	0
8408_at	0
8409_at	0
840_at	0
8411_at	0
84124_at	0
8412_at	0
84148_at	0
84159_at	0
84168_at	0
8416_at	0
84179_at	0
8417_at	0
8418_at	0
84193_at	0
8419_at	0
841_at	0
84223_at	0
84243_at	0
8424_at	0
8425_at	0
84263_at	0
84271_at	0
84272_at	0
84288_at	0
8428_at	0
84296_at	0
842_at	0
8431_at	0
8433_at	0
8434_at	0
8435_at	0
8436_at	0
8437_at	0
8438_at	0
8439_at	0
843_at	0
84436_at	0
8443_at	0
84444_at	0
8444_at	0
8445_at	0
8446_at	0
8448_at	0
8449_at	0
844_at	0
8450_at	0
8451_at	0
84525_at	0
8452_at	0
8453_at	0
8454_at	0
8455_at	0
84560_at	0
84561_at	0
8456_at	0
8458_at	0
8459_at	0
845_at	0
8460_at	0
84617_at	0
84619_at	0
8462_at	0
8464_at	0
84656_at	0
84663_at	0
8467_at	0
8468_at	0
846_at	0
84720_at	0
84722_at	0
84733_at	0
8473_at	0
84747_at	0
84759_at	0
8476_at	0
84779_at	0
8477_at	0
84790_at	0
8479_at	0
847_at	0
8480_at	0
84818_at	0
8481_at	0
84823_at	0
8482_at	0
84830_at	0
8483_at	0
8484_at	0
84864_at	0
8487_at	0
84890_at	0
84901_at	0
84908_at	0
84909_at	0
8490_at	0
8491_at	0
84928_at	0
8492_at	0
84934_at	0
84939_at	0
8493_at	0
84951_at	0
8496_at	0
84975_at	0
8497_at	0
84981_at	0
84986_at	0
8498_at	0
8499_at	0
8501_at	0
8502_at	0
8503_at	0
8504_at	0
8506_at	0
8508_at	0
8509_at	0
8512_at	0
8513_at	0
8514_at	0
8515_at	0
8516_at	0
8518_at	0
8519_at	0
8520_at	0
8521_at	0
8522_at	0
85236_at	0
8525_at	0
8526_at	0
85279_at	0
8527_at	0
8528_at	0
85294_at	0
8529_at	0
8530_at	0
8531_at	0
8532_at	0
8533_at	0
8534_at	0
85352_at	0
8535_at	0
85360_at	0
85363_at	0
8536_at	0
85377_at	0
8537_at	0
8538_at	0
8539_at	0
8540_at	0
8541_at	0
8542_at	0
8543_at	0
8544_at	0
85452_at	0
85453_at	0
85458_at	0
8545_at	0
8546_at	0
85477_at	0
8547_at	0
8549_at	0
8550_at	0
8552_at	0
8555_at	0
8556_at	0
8558_at	0
8559_at	0
8562_at	0
8563_at	0
8564_at	0
8565_at	0
8566_at	0
8567_at	0
8568_at	0
8569_at	0
8570_at	0
8572_at	0
8573_at	0
8574_at	0
8575_at	0
8576_at	0
8577_at	0
857_at	0
8581_at	0
858_at	0
8590_at	0
859_at	0
8600_at	0
8601_at	0
8603_at	0
8604_at	0
8605_at	0
8607_at	0
8608_at	0
860_at	0
8611_at	0
8612_at	0
8613_at	0
8614_at	0
8615_at	0
8618_at	0
861_at	0
8620_at	0
8621_at	0
8622_at	0
8624_at	0
8625_at	0
8626_at	0
8630_at	0
8631_at	0
8633_at	0
8634_at	0
8635_at	0
8638_at	0
8639_at	0
8642_at	0
8643_at	0
8644_at	0
8645_at	0
8646_at	0
8647_at	0
8648_at	0
864_at	0
8650_at	0
8653_at	0
8654_at	0
8655_at	0
8658_at	0
8659_at	0
865_at	0
8660_at	0
8662_at	0
8664_at	0
8667_at	0
8669_at	0
866_at	0
8671_at	0
8672_at	0
8674_at	0
8677_at	0
8678_at	0
867_at	0
8681_at	0
8682_at	0
8683_at	0
8685_at	0
8687_at	0
8689_at	0
868_at	0
8690_at	0
8692_at	0
8693_at	0
8697_at	0
8698_at	0
869_at	0
86_at	0
8702_at	0
8703_at	0
8704_at	0
8705_at	0
8706_at	0
8707_at	0
8708_at	0
8710_at	0
8711_at	0
8712_at	0
8714_at	0
8717_at	0
871_at	0
8721_at	0
8723_at	0
8724_at	0
8725_at	0
8726_at	0
8727_at	0
8728_at	0
8731_at	0
8735_at	0
8736_at	0
8739_at	0
873_at	0
8740_at	0
8742_at	0
8744_at	0
8745_at	0
8747_at	0
8748_at	0
8749_at	0
874_at	0
8751_at	0
8754_at	0
8756_at	0
8760_at	0
8763_at	0
8764_at	0
8766_at	0
8767_at	0
8771_at	0
8773_at	0
8774_at	0
8775_at	0
8777_at	0
8780_at	0
8785_at	0
8786_at	0
8787_at	0
8788_at	0
8789_at	0
8790_at	0
8792_at	0
8793_at	0
8794_at	0
8795_at	0
8796_at	0
8798_at	0
8799_at	0
87_at	0
8800_at	0
8801_at	0
8802_at	0
8805_at	0
8807_at	0
8808_at	0
8809_at	0
8811_at	0
8812_at	0
8813_at	0
8814_at	0
8815_at	0
8817_at	0
8818_at	0
8819_at	0
881_at	0
8820_at	0
8822_at	0
8825_at	0
8826_at	0
8828_at	0
8829_at	0
8834_at	0
8835_at	0
8836_at	0
8838_at	0
8839_at	0
883_at	0
8840_at	0
8841_at	0
8842_at	0
8844_at	0
8846_at	0
8848_at	0
8850_at	0
8851_at	0
88523_at	0
